,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_36_0,virtsim_36_6,0,0.0,-0.765,True
1,virtsim_36_0,virtsim_64_4,12,1.5,-0.015,False
2,virtsim_36_0,virtsim_64_5,11,1.38,-0.075,False
3,virtsim_36_0,virtsim_64_1,12,1.5,-0.015,False
4,virtsim_36_0,virtsim_29_7,13,1.63,0.05,False
5,virtsim_36_0,virtsim_11_4,12,1.5,-0.015,False
6,virtsim_36_0,virtsim_84_7,14,1.75,0.11,False
7,virtsim_36_0,virtsim_17_5,14,1.75,0.11,False
8,virtsim_36_0,virtsim_29_1,13,1.63,0.05,False
9,virtsim_36_0,virtsim_32_5,13,1.63,0.05,False
10,virtsim_36_0,virtsim_32_4,13,1.63,0.05,False
11,virtsim_36_0,virtsim_32_2,13,1.63,0.05,False
12,virtsim_36_0,virtsim_74_1,11,1.38,-0.075,False
13,virtsim_36_0,virtsim_74_3,11,1.38,-0.075,False
14,virtsim_36_0,virtsim_26_7,10,1.25,-0.14,False
15,virtsim_36_0,virtsim_90_2,10,1.25,-0.14,False
16,virtsim_36_0,virtsim_58_6,9,1.13,-0.2,False
17,virtsim_36_0,virtsim_38_3,11,1.38,-0.075,False
18,virtsim_36_0,virtsim_92_3,14,1.75,0.11,False
19,virtsim_36_0,virtsim_24_2,10,1.25,-0.14,False
20,virtsim_36_0,virtsim_77_4,11,1.38,-0.075,False
21,virtsim_36_0,virtsim_26_3,10,1.25,-0.14,False
22,virtsim_36_0,virtsim_24_6,10,1.25,-0.14,False
23,virtsim_36_0,virtsim_15_4,12,1.5,-0.015,False
24,virtsim_36_0,virtsim_24_4,10,1.25,-0.14,False
25,virtsim_36_0,virtsim_77_1,11,1.38,-0.075,False
26,virtsim_36_0,virtsim_22_4,10,1.25,-0.14,False
27,virtsim_36_0,virtsim_7_4,12,1.5,-0.015,False
28,virtsim_36_0,virtsim_71_5,11,1.38,-0.075,False
29,virtsim_36_0,virtsim_87_7,14,1.75,0.11,False
30,virtsim_36_0,virtsim_71_3,10,1.25,-0.14,False
31,virtsim_36_0,virtsim_34_5,11,1.38,-0.075,False
32,virtsim_36_0,virtsim_42_6,13,1.63,0.05,False
33,virtsim_36_0,virtsim_75_5,14,1.75,0.11,False
34,virtsim_36_0,virtsim_47_6,15,1.88,0.175,False
35,virtsim_36_0,virtsim_10_3,15,1.88,0.175,False
36,virtsim_36_0,virtsim_65_4,14,1.75,0.11,False
37,virtsim_36_0,virtsim_16_2,13,1.63,0.05,False
38,virtsim_36_0,virtsim_37_6,14,1.75,0.11,False
39,virtsim_36_0,virtsim_25_1,12,1.5,-0.015,False
40,virtsim_36_0,virtsim_37_5,14,1.75,0.11,False
41,virtsim_36_0,virtsim_63_1,15,1.88,0.175,False
42,virtsim_36_0,virtsim_96_7,12,1.5,-0.015,False
43,virtsim_36_0,virtsim_48_4,12,1.5,-0.015,False
44,virtsim_36_0,virtsim_28_7,13,1.63,0.05,False
45,virtsim_36_0,virtsim_48_6,12,1.5,-0.015,False
46,virtsim_36_0,virtsim_28_5,14,1.75,0.11,False
47,virtsim_36_0,virtsim_48_2,12,1.5,-0.015,False
48,virtsim_36_0,virtsim_94_6,14,1.75,0.11,False
49,virtsim_36_0,virtsim_94_5,13,1.63,0.05,False
50,virtsim_36_0,virtsim_62_7,11,1.38,-0.075,False
51,virtsim_36_0,virtsim_20_3,15,1.88,0.175,False
52,virtsim_36_0,virtsim_20_1,14,1.75,0.11,False
53,virtsim_36_0,virtsim_3_3,14,1.75,0.11,False
54,virtsim_36_0,virtsim_3_1,14,1.75,0.11,False
55,virtsim_36_0,virtsim_69_1,14,1.75,0.11,False
56,virtsim_36_0,virtsim_82_5,15,1.88,0.175,False
57,virtsim_36_0,virtsim_73_6,15,1.88,0.175,False
58,virtsim_36_0,virtsim_69_6,13,1.63,0.05,False
59,virtsim_36_0,virtsim_26_2,11,1.38,-0.075,False
60,virtsim_36_0,virtsim_92_2,14,1.75,0.11,False
61,virtsim_36_0,virtsim_1_2,12,1.5,-0.015,False
62,virtsim_36_0,virtsim_1_3,14,1.75,0.11,False
63,virtsim_36_0,virtsim_39_2,13,1.63,0.05,False
64,virtsim_36_0,virtsim_25_3,12,1.5,-0.015,False
65,virtsim_36_0,virtsim_53_2,13,1.63,0.05,False
66,virtsim_36_0,virtsim_54_5,15,1.88,0.175,False
67,virtsim_36_0,virtsim_59_6,15,1.88,0.175,False
68,virtsim_36_0,virtsim_59_4,14,1.75,0.11,False
69,virtsim_36_0,virtsim_82_1,14,1.75,0.11,False
70,virtsim_36_0,virtsim_59_2,15,1.88,0.175,False
71,virtsim_36_0,virtsim_98_3,12,1.5,-0.015,False
72,virtsim_36_0,virtsim_51_4,14,1.75,0.11,False
73,virtsim_36_0,virtsim_51_5,14,1.75,0.11,False
74,virtsim_36_0,virtsim_98_7,12,1.5,-0.015,False
75,virtsim_36_0,virtsim_28_6,13,1.63,0.05,False
76,virtsim_36_0,virtsim_88_2,11,1.38,-0.075,False
77,virtsim_36_0,virtsim_78_6,13,1.63,0.05,False
78,virtsim_36_0,virtsim_78_1,13,1.63,0.05,False
79,virtsim_36_0,virtsim_88_6,11,1.38,-0.075,False
80,virtsim_36_0,virtsim_33_4,16,2.0,0.235,False
81,virtsim_36_0,virtsim_33_1,16,2.0,0.235,False
82,virtsim_36_0,virtsim_12_6,16,2.0,0.235,False
83,virtsim_36_0,virtsim_61_7,13,1.63,0.05,False
84,virtsim_36_0,virtsim_35_6,13,1.63,0.05,False
85,virtsim_36_0,virtsim_9_5,11,1.38,-0.075,False
86,virtsim_36_0,virtsim_35_2,13,1.63,0.05,False
87,virtsim_36_0,virtsim_55_1,12,1.5,-0.015,False
88,virtsim_36_0,virtsim_18_7,11,1.38,-0.075,False
89,virtsim_36_0,virtsim_31_7,10,1.25,-0.14,False
90,virtsim_36_0,virtsim_27_6,10,1.25,-0.14,False
91,virtsim_36_0,virtsim_84_2,12,1.5,-0.015,False
92,virtsim_36_0,virtsim_11_2,12,1.5,-0.015,False
93,virtsim_36_0,virtsim_27_1,10,1.25,-0.14,False
94,virtsim_36_0,virtsim_7_1,11,1.38,-0.075,False
95,virtsim_36_0,virtsim_90_6,10,1.25,-0.14,False
96,virtsim_36_0,virtsim_47_1,14,1.75,0.11,False
97,virtsim_36_0,virtsim_49_5,10,1.25,-0.14,False
98,virtsim_36_0,virtsim_49_7,11,1.38,-0.075,False
99,virtsim_36_0,virtsim_49_1,11,1.38,-0.075,False
100,virtsim_36_0,virtsim_86_7,15,1.88,0.175,False
101,virtsim_36_0,virtsim_86_4,15,1.88,0.175,False
102,virtsim_36_0,virtsim_0_7,14,1.75,0.11,False
103,virtsim_36_0,virtsim_95_5,15,1.88,0.175,False
104,virtsim_36_0,virtsim_95_2,15,1.88,0.175,False
105,virtsim_36_0,virtsim_95_3,14,1.75,0.11,False
106,virtsim_36_0,virtsim_68_2,13,1.63,0.05,False
107,virtsim_36_0,virtsim_91_6,12,1.5,-0.015,False
108,virtsim_36_0,virtsim_93_7,12,1.5,-0.015,False
109,virtsim_36_0,virtsim_93_1,11,1.38,-0.075,False
110,virtsim_36_0,virtsim_93_3,11,1.38,-0.075,False
111,virtsim_36_0,virtsim_50_4,13,1.63,0.05,False
112,virtsim_36_0,virtsim_89_4,10,1.25,-0.14,False
113,virtsim_36_0,virtsim_89_7,10,1.25,-0.14,False
114,virtsim_36_0,virtsim_99_7,9,1.13,-0.2,False
115,virtsim_36_0,virtsim_99_4,8,1.0,-0.265,False
116,virtsim_36_0,virtsim_15_7,12,1.5,-0.015,False
117,virtsim_36_0,virtsim_80_2,10,1.25,-0.14,False
118,virtsim_36_0,virtsim_15_5,13,1.63,0.05,False
119,virtsim_36_0,virtsim_80_4,9,1.13,-0.2,False
120,virtsim_36_0,virtsim_80_5,10,1.25,-0.14,False
121,virtsim_36_0,virtsim_82_2,14,1.75,0.11,False
122,virtsim_36_0,virtsim_13_3,12,1.5,-0.015,False
123,virtsim_36_0,virtsim_45_3,12,1.5,-0.015,False
124,virtsim_36_0,virtsim_8_2,12,1.5,-0.015,False
125,virtsim_36_0,virtsim_0_1,14,1.75,0.11,False
126,virtsim_36_0,virtsim_44_1,12,1.5,-0.015,False
127,virtsim_36_0,virtsim_0_3,14,1.75,0.11,False
128,virtsim_36_0,virtsim_44_6,12,1.5,-0.015,False
129,virtsim_36_0,virtsim_77_6,11,1.38,-0.075,False
130,virtsim_36_0,virtsim_6_4,14,1.75,0.11,False
131,virtsim_36_0,virtsim_91_3,13,1.63,0.05,False
132,virtsim_36_0,virtsim_87_1,14,1.75,0.11,False
133,virtsim_36_0,virtsim_31_4,10,1.25,-0.14,False
134,virtsim_36_0,virtsim_46_1,13,1.63,0.05,False
135,virtsim_36_0,virtsim_38_4,11,1.38,-0.075,False
136,virtsim_36_0,virtsim_14_3,11,1.38,-0.075,False
137,virtsim_36_0,virtsim_6_7,15,1.88,0.175,False
138,virtsim_36_0,virtsim_68_5,14,1.75,0.11,False
139,virtsim_36_0,virtsim_52_5,11,1.38,-0.075,False
140,virtsim_36_0,virtsim_52_4,12,1.5,-0.015,False
141,virtsim_36_0,virtsim_52_6,13,1.63,0.05,False
142,virtsim_36_0,virtsim_76_7,12,1.5,-0.015,False
