,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_29_0,virtsim_32_5,13,1.63,0.07,False
1,virtsim_29_0,virtsim_62_2,9,1.13,-0.18,False
2,virtsim_29_0,virtsim_26_4,12,1.5,0.005,False
3,virtsim_29_0,virtsim_26_5,12,1.5,0.005,False
4,virtsim_29_0,virtsim_38_1,13,1.63,0.07,False
5,virtsim_29_0,virtsim_77_2,13,1.63,0.07,False
6,virtsim_29_0,virtsim_24_5,11,1.38,-0.055,False
7,virtsim_29_0,virtsim_22_1,13,1.63,0.07,False
8,virtsim_29_0,virtsim_22_5,11,1.38,-0.055,False
9,virtsim_29_0,virtsim_42_3,13,1.63,0.07,False
10,virtsim_29_0,virtsim_71_6,6,0.75,-0.37,False
11,virtsim_29_0,virtsim_7_5,12,1.5,0.005,False
12,virtsim_29_0,virtsim_29_6,3,0.38,-0.555,True
13,virtsim_29_0,virtsim_34_4,12,1.5,0.005,False
14,virtsim_29_0,virtsim_34_6,12,1.5,0.005,False
15,virtsim_29_0,virtsim_66_2,13,1.63,0.07,False
16,virtsim_29_0,virtsim_66_5,11,1.38,-0.055,False
17,virtsim_29_0,virtsim_17_5,13,1.63,0.07,False
18,virtsim_29_0,virtsim_10_3,11,1.38,-0.055,False
19,virtsim_29_0,virtsim_10_1,12,1.5,0.005,False
20,virtsim_29_0,virtsim_65_2,15,1.88,0.195,False
21,virtsim_29_0,virtsim_65_1,15,1.88,0.195,False
22,virtsim_29_0,virtsim_37_2,10,1.25,-0.12,False
23,virtsim_29_0,virtsim_16_3,12,1.5,0.005,False
24,virtsim_29_0,virtsim_63_5,14,1.75,0.13,False
25,virtsim_29_0,virtsim_63_4,14,1.75,0.13,False
26,virtsim_29_0,virtsim_14_6,13,1.63,0.07,False
27,virtsim_29_0,virtsim_48_6,14,1.75,0.13,False
28,virtsim_29_0,virtsim_28_5,12,1.5,0.005,False
29,virtsim_29_0,virtsim_14_3,13,1.63,0.07,False
30,virtsim_29_0,virtsim_14_2,13,1.63,0.07,False
31,virtsim_29_0,virtsim_14_1,13,1.63,0.07,False
32,virtsim_29_0,virtsim_94_5,12,1.5,0.005,False
33,virtsim_29_0,virtsim_20_1,11,1.38,-0.055,False
34,virtsim_29_0,virtsim_82_4,13,1.63,0.07,False
35,virtsim_29_0,virtsim_13_5,12,1.5,0.005,False
36,virtsim_29_0,virtsim_73_2,15,1.88,0.195,False
37,virtsim_29_0,virtsim_69_2,12,1.5,0.005,False
38,virtsim_29_0,virtsim_73_6,13,1.63,0.07,False
39,virtsim_29_0,virtsim_69_5,11,1.38,-0.055,False
40,virtsim_29_0,virtsim_25_3,9,1.13,-0.18,False
41,virtsim_29_0,virtsim_53_3,15,1.88,0.195,False
42,virtsim_29_0,virtsim_53_4,15,1.88,0.195,False
43,virtsim_29_0,virtsim_25_5,9,1.13,-0.18,False
44,virtsim_29_0,virtsim_60_5,11,1.38,-0.055,False
45,virtsim_29_0,virtsim_98_1,10,1.25,-0.12,False
46,virtsim_29_0,virtsim_51_1,12,1.5,0.005,False
47,virtsim_29_0,virtsim_88_1,12,1.5,0.005,False
48,virtsim_29_0,virtsim_88_3,12,1.5,0.005,False
49,virtsim_29_0,virtsim_88_6,13,1.63,0.07,False
50,virtsim_29_0,virtsim_33_4,13,1.63,0.07,False
51,virtsim_29_0,virtsim_33_5,12,1.5,0.005,False
52,virtsim_29_0,virtsim_57_3,13,1.63,0.07,False
53,virtsim_29_0,virtsim_12_6,15,1.88,0.195,False
54,virtsim_29_0,virtsim_35_6,8,1.0,-0.245,False
55,virtsim_29_0,virtsim_67_4,10,1.25,-0.12,False
56,virtsim_29_0,virtsim_55_1,10,1.25,-0.12,False
57,virtsim_29_0,virtsim_55_6,10,1.25,-0.12,False
58,virtsim_29_0,virtsim_18_5,13,1.63,0.07,False
59,virtsim_29_0,virtsim_84_4,14,1.75,0.13,False
60,virtsim_29_0,virtsim_0_1,12,1.5,0.005,False
61,virtsim_29_0,virtsim_84_6,12,1.5,0.005,False
62,virtsim_29_0,virtsim_90_2,12,1.5,0.005,False
63,virtsim_29_0,virtsim_90_1,12,1.5,0.005,False
64,virtsim_29_0,virtsim_7_6,12,1.5,0.005,False
65,virtsim_29_0,virtsim_11_4,12,1.5,0.005,False
66,virtsim_29_0,virtsim_90_4,12,1.5,0.005,False
67,virtsim_29_0,virtsim_97_1,11,1.38,-0.055,False
68,virtsim_29_0,virtsim_97_2,10,1.25,-0.12,False
69,virtsim_29_0,virtsim_41_3,9,1.13,-0.18,False
70,virtsim_29_0,virtsim_5_6,12,1.5,0.005,False
71,virtsim_29_0,virtsim_5_2,13,1.63,0.07,False
72,virtsim_29_0,virtsim_72_3,12,1.5,0.005,False
73,virtsim_29_0,virtsim_72_2,13,1.63,0.07,False
74,virtsim_29_0,virtsim_95_4,10,1.25,-0.12,False
75,virtsim_29_0,virtsim_95_2,10,1.25,-0.12,False
76,virtsim_29_0,virtsim_72_5,12,1.5,0.005,False
77,virtsim_29_0,virtsim_43_2,10,1.25,-0.12,False
78,virtsim_29_0,virtsim_2_3,11,1.38,-0.055,False
79,virtsim_29_0,virtsim_2_2,11,1.38,-0.055,False
80,virtsim_29_0,virtsim_93_4,12,1.5,0.005,False
81,virtsim_29_0,virtsim_68_1,12,1.5,0.005,False
82,virtsim_29_0,virtsim_68_4,12,1.5,0.005,False
83,virtsim_29_0,virtsim_43_6,9,1.13,-0.18,False
84,virtsim_29_0,virtsim_50_5,10,1.25,-0.12,False
85,virtsim_29_0,virtsim_50_3,10,1.25,-0.12,False
86,virtsim_29_0,virtsim_89_2,13,1.63,0.07,False
87,virtsim_29_0,virtsim_89_6,12,1.5,0.005,False
88,virtsim_29_0,virtsim_56_6,13,1.63,0.07,False
89,virtsim_29_0,virtsim_56_1,13,1.63,0.07,False
90,virtsim_29_0,virtsim_99_5,13,1.63,0.07,False
91,virtsim_29_0,virtsim_15_4,11,1.38,-0.055,False
92,virtsim_29_0,virtsim_80_3,12,1.5,0.005,False
93,virtsim_29_0,virtsim_60_3,11,1.38,-0.055,False
94,virtsim_29_0,virtsim_54_1,11,1.38,-0.055,False
95,virtsim_29_0,virtsim_60_1,12,1.5,0.005,False
96,virtsim_29_0,virtsim_82_3,13,1.63,0.07,False
97,virtsim_29_0,virtsim_60_4,11,1.38,-0.055,False
98,virtsim_29_0,virtsim_54_4,10,1.25,-0.12,False
99,virtsim_29_0,virtsim_8_2,11,1.38,-0.055,False
100,virtsim_29_0,virtsim_45_4,11,1.38,-0.055,False
101,virtsim_29_0,virtsim_8_6,10,1.25,-0.12,False
102,virtsim_29_0,virtsim_44_1,14,1.75,0.13,False
103,virtsim_29_0,virtsim_44_3,14,1.75,0.13,False
104,virtsim_29_0,virtsim_91_6,14,1.75,0.13,False
105,virtsim_29_0,virtsim_87_4,12,1.5,0.005,False
106,virtsim_29_0,virtsim_40_3,12,1.5,0.005,False
107,virtsim_29_0,virtsim_4_5,12,1.5,0.005,False
108,virtsim_29_0,virtsim_28_2,12,1.5,0.005,False
109,virtsim_29_0,virtsim_4_3,12,1.5,0.005,False
110,virtsim_29_0,virtsim_28_3,12,1.5,0.005,False
111,virtsim_29_0,virtsim_52_3,12,1.5,0.005,False
