,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_19_0,virtsim_19_1,3,0.38,-0.565,True
1,virtsim_19_0,virtsim_36_4,8,1.0,-0.255,False
2,virtsim_19_0,virtsim_29_2,12,1.5,-0.005,False
3,virtsim_19_0,virtsim_90_3,14,1.75,0.12,False
4,virtsim_19_0,virtsim_74_3,13,1.63,0.06,False
5,virtsim_19_0,virtsim_99_4,13,1.63,0.06,False
6,virtsim_19_0,virtsim_38_1,12,1.5,-0.005,False
7,virtsim_19_0,virtsim_11_1,12,1.5,-0.005,False
8,virtsim_19_0,virtsim_24_3,14,1.75,0.12,False
9,virtsim_19_0,virtsim_77_4,12,1.5,-0.005,False
10,virtsim_19_0,virtsim_77_2,12,1.5,-0.005,False
11,virtsim_19_0,virtsim_52_2,14,1.75,0.12,False
12,virtsim_19_0,virtsim_34_3,13,1.63,0.06,False
13,virtsim_19_0,virtsim_66_4,12,1.5,-0.005,False
14,virtsim_19_0,virtsim_10_4,15,1.88,0.185,False
15,virtsim_19_0,virtsim_37_2,14,1.75,0.12,False
16,virtsim_19_0,virtsim_16_2,13,1.63,0.06,False
17,virtsim_19_0,virtsim_96_3,12,1.5,-0.005,False
18,virtsim_19_0,virtsim_53_3,13,1.63,0.06,False
19,virtsim_19_0,virtsim_41_4,12,1.5,-0.005,False
20,virtsim_19_0,virtsim_28_4,13,1.63,0.06,False
21,virtsim_19_0,virtsim_14_4,14,1.75,0.12,False
22,virtsim_19_0,virtsim_28_2,13,1.63,0.06,False
23,virtsim_19_0,virtsim_14_2,13,1.63,0.06,False
24,virtsim_19_0,virtsim_14_1,15,1.88,0.185,False
25,virtsim_19_0,virtsim_3_2,11,1.38,-0.065,False
26,virtsim_19_0,virtsim_92_4,13,1.63,0.06,False
27,virtsim_19_0,virtsim_69_4,13,1.63,0.06,False
28,virtsim_19_0,virtsim_53_2,13,1.63,0.06,False
29,virtsim_19_0,virtsim_53_4,13,1.63,0.06,False
30,virtsim_19_0,virtsim_25_4,13,1.63,0.06,False
31,virtsim_19_0,virtsim_51_1,10,1.25,-0.13,False
32,virtsim_19_0,virtsim_88_3,14,1.75,0.12,False
33,virtsim_19_0,virtsim_78_1,14,1.75,0.12,False
34,virtsim_19_0,virtsim_61_1,14,1.75,0.12,False
35,virtsim_19_0,virtsim_12_3,14,1.75,0.12,False
36,virtsim_19_0,virtsim_45_4,11,1.38,-0.065,False
37,virtsim_19_0,virtsim_67_1,11,1.38,-0.065,False
38,virtsim_19_0,virtsim_9_2,13,1.63,0.06,False
39,virtsim_19_0,virtsim_18_3,13,1.63,0.06,False
40,virtsim_19_0,virtsim_18_1,13,1.63,0.06,False
41,virtsim_19_0,virtsim_55_4,9,1.13,-0.19,False
42,virtsim_19_0,virtsim_18_4,13,1.63,0.06,False
43,virtsim_19_0,virtsim_84_1,13,1.63,0.06,False
44,virtsim_19_0,virtsim_84_2,13,1.63,0.06,False
45,virtsim_19_0,virtsim_11_2,13,1.63,0.06,False
46,virtsim_19_0,virtsim_47_3,15,1.88,0.185,False
47,virtsim_19_0,virtsim_49_4,15,1.88,0.185,False
48,virtsim_19_0,virtsim_86_2,14,1.75,0.12,False
49,virtsim_19_0,virtsim_97_1,12,1.5,-0.005,False
50,virtsim_19_0,virtsim_41_1,12,1.5,-0.005,False
51,virtsim_19_0,virtsim_41_3,12,1.5,-0.005,False
52,virtsim_19_0,virtsim_5_3,12,1.5,-0.005,False
53,virtsim_19_0,virtsim_27_1,14,1.75,0.12,False
54,virtsim_19_0,virtsim_95_3,12,1.5,-0.005,False
55,virtsim_19_0,virtsim_27_2,14,1.75,0.12,False
56,virtsim_19_0,virtsim_43_2,10,1.25,-0.13,False
57,virtsim_19_0,virtsim_2_2,14,1.75,0.12,False
58,virtsim_19_0,virtsim_93_3,13,1.63,0.06,False
59,virtsim_19_0,virtsim_37_1,15,1.88,0.185,False
60,virtsim_19_0,virtsim_99_1,13,1.63,0.06,False
61,virtsim_19_0,virtsim_56_1,11,1.38,-0.065,False
62,virtsim_19_0,virtsim_56_3,13,1.63,0.06,False
63,virtsim_19_0,virtsim_6_3,12,1.5,-0.005,False
64,virtsim_19_0,virtsim_15_2,10,1.25,-0.13,False
65,virtsim_19_0,virtsim_60_1,14,1.75,0.12,False
66,virtsim_19_0,virtsim_60_4,12,1.5,-0.005,False
67,virtsim_19_0,virtsim_8_1,16,2.0,0.245,False
68,virtsim_19_0,virtsim_45_3,10,1.25,-0.13,False
69,virtsim_19_0,virtsim_8_2,16,2.0,0.245,False
70,virtsim_19_0,virtsim_8_4,16,2.0,0.245,False
71,virtsim_19_0,virtsim_0_1,10,1.25,-0.13,False
72,virtsim_19_0,virtsim_91_2,13,1.63,0.06,False
73,virtsim_19_0,virtsim_6_1,12,1.5,-0.005,False
74,virtsim_19_0,virtsim_46_2,12,1.5,-0.005,False
75,virtsim_19_0,virtsim_46_3,12,1.5,-0.005,False
76,virtsim_19_0,virtsim_98_4,14,1.75,0.12,False
77,virtsim_19_0,virtsim_67_3,12,1.5,-0.005,False
78,virtsim_19_0,virtsim_42_3,12,1.5,-0.005,False
79,virtsim_19_0,virtsim_42_1,12,1.5,-0.005,False
80,virtsim_19_0,virtsim_39_3,13,1.63,0.06,False
81,virtsim_19_0,virtsim_39_4,12,1.5,-0.005,False
82,virtsim_19_0,virtsim_70_2,12,1.5,-0.005,False
83,virtsim_19_0,virtsim_21_1,11,1.38,-0.065,False
84,virtsim_19_0,virtsim_81_4,9,1.13,-0.19,False
85,virtsim_19_0,virtsim_85_4,14,1.75,0.12,False
86,virtsim_19_0,virtsim_85_2,14,1.75,0.12,False
87,virtsim_79_0,virtsim_34_3,12,1.5,-0.005,False
88,virtsim_79_0,virtsim_66_4,10,1.25,-0.13,False
89,virtsim_79_0,virtsim_10_4,15,1.88,0.185,False
90,virtsim_79_0,virtsim_37_2,11,1.38,-0.065,False
91,virtsim_79_0,virtsim_16_2,14,1.75,0.12,False
92,virtsim_79_0,virtsim_96_3,13,1.63,0.06,False
93,virtsim_79_0,virtsim_53_3,12,1.5,-0.005,False
94,virtsim_79_0,virtsim_41_4,11,1.38,-0.065,False
95,virtsim_79_0,virtsim_28_4,12,1.5,-0.005,False
96,virtsim_79_0,virtsim_14_4,12,1.5,-0.005,False
97,virtsim_79_0,virtsim_28_2,13,1.63,0.06,False
98,virtsim_79_0,virtsim_14_2,12,1.5,-0.005,False
99,virtsim_79_0,virtsim_14_1,12,1.5,-0.005,False
100,virtsim_79_0,virtsim_3_2,13,1.63,0.06,False
101,virtsim_79_0,virtsim_92_4,12,1.5,-0.005,False
102,virtsim_79_0,virtsim_69_4,12,1.5,-0.005,False
