,sample_0,sample_1,raw_score,corrected_score,normalized_score,resampled
0,virtsim_74_0,virtsim_74_5,2,0.25,-0.635,True
1,virtsim_74_0,virtsim_7_3,13,1.63,0.055,False
2,virtsim_74_0,virtsim_26_1,14,1.75,0.115,False
3,virtsim_74_0,virtsim_58_4,12,1.5,-0.01,False
4,virtsim_74_0,virtsim_38_4,12,1.5,-0.01,False
5,virtsim_74_0,virtsim_58_1,12,1.5,-0.01,False
6,virtsim_74_0,virtsim_77_3,11,1.38,-0.07,False
7,virtsim_74_0,virtsim_77_1,11,1.38,-0.07,False
8,virtsim_74_0,virtsim_71_5,12,1.5,-0.01,False
9,virtsim_74_0,virtsim_52_2,12,1.5,-0.01,False
10,virtsim_74_0,virtsim_34_3,13,1.63,0.055,False
11,virtsim_74_0,virtsim_66_3,11,1.38,-0.07,False
12,virtsim_74_0,virtsim_10_1,11,1.38,-0.07,False
13,virtsim_74_0,virtsim_65_4,11,1.38,-0.07,False
14,virtsim_74_0,virtsim_37_3,11,1.38,-0.07,False
15,virtsim_74_0,virtsim_16_2,9,1.13,-0.195,False
16,virtsim_74_0,virtsim_16_5,11,1.38,-0.07,False
17,virtsim_74_0,virtsim_96_1,13,1.63,0.055,False
18,virtsim_74_0,virtsim_63_4,12,1.5,-0.01,False
19,virtsim_74_0,virtsim_28_5,14,1.75,0.115,False
20,virtsim_74_0,virtsim_14_1,14,1.75,0.115,False
21,virtsim_74_0,virtsim_20_2,14,1.75,0.115,False
22,virtsim_74_0,virtsim_3_2,13,1.63,0.055,False
23,virtsim_74_0,virtsim_69_5,12,1.5,-0.01,False
24,virtsim_74_0,virtsim_69_4,12,1.5,-0.01,False
25,virtsim_74_0,virtsim_75_2,10,1.25,-0.135,False
26,virtsim_74_0,virtsim_1_3,11,1.38,-0.07,False
27,virtsim_74_0,virtsim_1_5,13,1.63,0.055,False
28,virtsim_74_0,virtsim_56_5,13,1.63,0.055,False
29,virtsim_74_0,virtsim_53_3,11,1.38,-0.07,False
30,virtsim_74_0,virtsim_25_4,11,1.38,-0.07,False
31,virtsim_74_0,virtsim_59_4,13,1.63,0.055,False
32,virtsim_74_0,virtsim_59_2,12,1.5,-0.01,False
33,virtsim_74_0,virtsim_59_3,12,1.5,-0.01,False
34,virtsim_74_0,virtsim_98_3,13,1.63,0.055,False
35,virtsim_74_0,virtsim_98_1,13,1.63,0.055,False
36,virtsim_74_0,virtsim_51_2,13,1.63,0.055,False
37,virtsim_74_0,virtsim_78_1,12,1.5,-0.01,False
38,virtsim_74_0,virtsim_57_5,14,1.75,0.115,False
39,virtsim_74_0,virtsim_9_2,15,1.88,0.18,False
40,virtsim_74_0,virtsim_9_3,15,1.88,0.18,False
41,virtsim_74_0,virtsim_9_4,15,1.88,0.18,False
42,virtsim_74_0,virtsim_67_4,13,1.63,0.055,False
43,virtsim_74_0,virtsim_55_3,10,1.25,-0.135,False
44,virtsim_74_0,virtsim_11_3,14,1.75,0.115,False
45,virtsim_74_0,virtsim_98_4,13,1.63,0.055,False
46,virtsim_74_0,virtsim_44_2,12,1.5,-0.01,False
47,virtsim_74_0,virtsim_90_5,9,1.13,-0.195,False
48,virtsim_74_0,virtsim_49_5,13,1.63,0.055,False
49,virtsim_74_0,virtsim_41_4,10,1.25,-0.135,False
50,virtsim_74_0,virtsim_41_2,9,1.13,-0.195,False
51,virtsim_74_0,virtsim_5_5,12,1.5,-0.01,False
52,virtsim_74_0,virtsim_5_1,12,1.5,-0.01,False
53,virtsim_74_0,virtsim_5_3,13,1.63,0.055,False
54,virtsim_74_0,virtsim_27_5,13,1.63,0.055,False
55,virtsim_74_0,virtsim_95_2,11,1.38,-0.07,False
56,virtsim_74_0,virtsim_43_4,14,1.75,0.115,False
57,virtsim_74_0,virtsim_68_1,11,1.38,-0.07,False
58,virtsim_74_0,virtsim_93_2,14,1.75,0.115,False
59,virtsim_74_0,virtsim_68_5,11,1.38,-0.07,False
60,virtsim_74_0,virtsim_50_1,10,1.25,-0.135,False
61,virtsim_74_0,virtsim_99_2,12,1.5,-0.01,False
62,virtsim_74_0,virtsim_99_3,12,1.5,-0.01,False
63,virtsim_74_0,virtsim_56_1,13,1.63,0.055,False
64,virtsim_74_0,virtsim_99_4,12,1.5,-0.01,False
65,virtsim_74_0,virtsim_99_5,12,1.5,-0.01,False
